model_identifier,1nn_accuracy,ft_accuracy
akahana/vit-base-cats-vs-dogs,0.14500000000000002,0.0799999982118606
microsoft/swin-tiny-patch4-window7-224,0.14500000000000002,0.1349999904632568
nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,0.14,0.0099999997764825
Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,0.14,0.0350000001490116
schoenml/swin-tiny-patch4-window7-224-finetuned-eurosat,0.14,0.0249999985098838
aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,0.135,0.0199999995529651
GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,0.135,0.0299999993294477
mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,0.125,0.0249999985098838
AykeeSalazar/violation-classification-bantai_vit,0.125,0.1049999967217445
facebook/data2vec-vision-base-ft1k,0.11499999999999999,0.044999998062849
facebook/data2vec-vision-base,0.10999999999999999,0.0249999985098838
nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,0.10999999999999999,0.0249999985098838
nateraw/planes-trains-automobiles,0.10999999999999999,0.0700000002980232
ibombonato/swin-age-classifier,0.10499999999999998,0.1700000017881393
mrm8488/data2vec-base-finetuned-imagenet1k,0.10499999999999998,0.0999999940395355
AkshatSurolia/DeiT-FaceMask-Finetuned,0.09999999999999998,
jadohu/BEiT-finetuned,0.09999999999999998,0.0350000001490116
Ahmed9275/ALL-test,0.09499999999999997,0.1599999964237213
Matthijs/snacks-classifier,0.09499999999999997,0.0249999985098838
nickmuchi/vit-base-xray-pneumonia,0.08999999999999997,
nielsr/beit-base-patch16-224,0.08999999999999997,0.0249999985098838
johnnydevriese/vit-airplanes,0.08999999999999997,0.0599999986588954
microsoft/beit-base-patch16-224,0.08999999999999997,0.0299999993294477
microsoft/beit-large-patch16-224,0.08499999999999996,
microsoft/beit-base-patch16-224-pt22k-ft22k,0.08499999999999996,0.0350000001490116
daveni/upside_down_classifier,0.07999999999999996,0.0299999993294477
AykeeSalazar/violation-classification-bantai-vit-withES,0.06499999999999995,0.089999996125698
microsoft/beit-large-patch16-224-pt22k-ft22k,0.06000000000000005,
plantdoctor/swin-tiny-patch4-window7-224-plant-doctor,0.06000000000000005,0.0249999985098838
nielsr/beit-large-patch16-224-pt22k-ft22k,0.06000000000000005,0.0549999997019767
microsoft/beit-base-patch16-384,0.05500000000000005,
AkshatSurolia/ViT-FaceMask-Finetuned,0.03500000000000003,0.0149999996647238
davanstrien/vit_flyswot_test,0.03500000000000003,0.0199999995529651
microsoft/dit-base-finetuned-rvlcdip,0.030000000000000027,0.0549999997019767
microsoft/beit-base-patch16-224-pt22k,0.020000000000000018,
microsoft/beit-large-patch16-224-pt22k,0.015000000000000013,
AkshatSurolia/BEiT-FaceMask-Finetuned,0.015000000000000013,0.0149999996647238
lysandre/tiny-vit-random,0.010000000000000009,0.0249999985098838
nateraw/test_model_a,0.010000000000000009,0.0249999985098838
hf-internal-testing/tiny-random-vit,0.010000000000000009,0.0249999985098838
dimbyTa/rock-challenge-DeiT-solo,0.010000000000000009,0.0299999993294477
nates-test-org/convit_base,0.0050000000000000044,
nates-test-org/convit_tiny,0.0050000000000000044,0.0249999985098838
timm/vit_huge_patch14_224_in21k,0.0050000000000000044,
dimbyTa/rock-challenge-DeiT-solo-2,0.0050000000000000044,0.0249999985098838
nates-test-org/convit_small,0.0050000000000000044,
microsoft/dit-large-finetuned-rvlcdip,0.0,
