model_identifier,1nn_accuracy,ft_accuracy
firas-spanioli/beer-whisky-wine-detection,0.56,0.7249999642372131
nateraw/denver-nyc-paris,0.56,0.7149999737739563
akahana/vit-base-cats-vs-dogs,0.56,0.6800000071525574
mrm8488/vit-base-patch16-224_finetuned-kvasirv2-colonoscopy,0.56,0.7049999833106995
nateraw/huggingpics-package-demo,0.56,0.7149999737739563
Aftabhussain/Tomato_Leaf_Classifier,0.56,0.73499995470047
nateraw/ex-for-evan,0.56,0.7400000095367432
nateraw/pasta-shapes,0.56,0.6850000023841858
Zayn/VIT_Basic,0.56,0.7249999642372131
nateraw/huggingpics-package-demo-2,0.56,0.7149999737739563
nateraw/rare-puppers-new-auth,0.56,0.7249999642372131
meame2010/rare-puppers,0.56,0.7149999737739563
nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,0.5549999999999999,0.7249999642372131
eslamxm/vit-base-food101,0.5549999999999999,0.7049999833106995
nielsr/vit-finetuned-eurosat-kornia,0.5549999999999999,0.7149999737739563
roydcarlson/grain,0.5549999999999999,0.699999988079071
lazyturtl/roomclassifier,0.5549999999999999,0.7199999690055847
jadohu/BEiT-finetuned,0.5549999999999999,0.7249999642372131
ferdinand/rare-puppers,0.5549999999999999,0.7149999737739563
mmgyorke/vit-world-landmarks,0.5549999999999999,0.6949999928474426
eren23/pneumonia-bielefeld-dl-course,0.5549999999999999,0.7099999785423279
davanstrien/deit_flyswot,0.55,0.6949999928474426
nateraw/food,0.55,0.6850000023841858
osanseviero/llama-or-potato,0.55,0.6899999976158142
microsoft/swin-small-patch4-window7-224,0.55,0.7249999642372131
dimbyTa/rock-challenge-DeiT-solo,0.55,0.7249999642372131
AykeeSalazar/vc-bantai-vit-withoutAMBI,0.5449999999999999,0.7249999642372131
pierric/ny-cr-fr,0.5449999999999999,0.7249999642372131
nateraw/planes-trains-automobiles,0.5449999999999999,0.7149999737739563
Ahmed9275/ALL-2,0.54,0.6449999809265137
micole66/dwarf-goats,0.54,0.7400000095367432
Nonem100/Test-Model,0.54,0.6850000023841858
thapasushil/vit-base-cifar10,0.54,0.7049999833106995
SriramSridhar78/sriram-car-classifier,0.54,0.7299999594688416
ismgar01/vit-base-cats-vs-dogs,0.5349999999999999,0.7099999785423279
facebook/deit-tiny-patch16-224,0.53,0.7249999642372131
zzzzzzttt/swin-tiny-patch4-window7-224-finetuned-eurosat,0.53,0.7249999642372131
whatAboutThis/swin-tiny-patch4-window7-224-finetuned-eurosat,0.53,0.7249999642372131
Giuliano/places,0.53,0.7099999785423279
hafidber/rare-puppers,0.53,0.7049999833106995
amitkayal/ak-vit-base-patch16-224-in21k-image_classification,0.52,0.7299999594688416
flyswot/test,0.515,
dimbyTa/rock-challenge-DeiT-solo-2,0.51,0.7249999642372131
